idx,id,title,url,date
94,utImihIv_fg,Krystal and Saagar: Logs REVEAL How BlackRock Ran Pandemic Bailouts,https://www.youtube.com/watch?v=utImihIv_fg,unknown
95,TbyrD8jHOBw,THE REALIGNMENT: Josh Rogin On the Future of America's Relationship with China,https://www.youtube.com/watch?v=TbyrD8jHOBw,unknown
96,1UX-qV98jJA,Krystal and Saagar Investigate: Is Tucker Carlson Being SPIED ON By NSA?,https://www.youtube.com/watch?v=1UX-qV98jJA,unknown
97,BV1v6EMga2k,Krystal Ball: Billionaire DIRECTLY FUNDS Military Deployment in DYSTOPIAN move,https://www.youtube.com/watch?v=BV1v6EMga2k,unknown
98,6ypchNW1wj4,Krystal and Saagar: Is Trump Org Indictment A Witch Hunt?,https://www.youtube.com/watch?v=6ypchNW1wj4,unknown
99,aMh7V9UzNJI,Krystal and Saagar: Cosby WALKS After Sweetheart Deal With Prosecutors,https://www.youtube.com/watch?v=aMh7V9UzNJI,unknown
100,iK9xpDVbeYs,Ross Barkan: What The F*** Is Going On In NYC Mayoral Race?,https://www.youtube.com/watch?v=iK9xpDVbeYs,unknown
101,CqWi3e4u8OI,"Saagar Enjeti: Cable News, Partisan Media BLOODBATH As Ratings Decline To All Time Lows",https://www.youtube.com/watch?v=CqWi3e4u8OI,unknown
102,lrXpdkp2lDE,Krystal and Saagar: Clyburn TRIES TO STOP Nina Turner The Same Way He Stopped Bernie,https://www.youtube.com/watch?v=lrXpdkp2lDE,unknown
103,TQzhpUwLr5A,Katie Halper: Media's DISGUSTING Treatment of Mike Gravel vs Rumsfeld,https://www.youtube.com/watch?v=TQzhpUwLr5A,unknown
104,w8S6lvr6BT8,Why The Media SMEARS Assange & Blames Him For Trump w/Julian's Family,https://www.youtube.com/watch?v=w8S6lvr6BT8,unknown
105,qjdrYcUKOp8,The Funky Academic: Political Elites IGNORE Our Real Infrastructure Needs,https://www.youtube.com/watch?v=qjdrYcUKOp8,unknown
106,3AUXKXgXMVQ,Krystal and Saagar: Amazon Tries to BLOCK Anti-Trust Suit,https://www.youtube.com/watch?v=3AUXKXgXMVQ,unknown
107,46UcPbgXBY0,Saagar EATS HIS SOCK On Camera After Getting Called Out By NYT,https://www.youtube.com/watch?v=46UcPbgXBY0,unknown
108,9RlLcqOHB0U,Krystal Ball: Is American Freedom Only For The Rich?,https://www.youtube.com/watch?v=9RlLcqOHB0U,unknown
109,7LS4nSWWYtA,Krystal and Saagar: The HARROWING Details Behind #FreeBritney,https://www.youtube.com/watch?v=7LS4nSWWYtA,unknown
110,LHX-dHgh4RQ,Krystal and Saagar: Exxon Lobbyist CAUGHT Saying Quiet Part Out Loud On Corruption,https://www.youtube.com/watch?v=LHX-dHgh4RQ,unknown
111,V1tja6WW9NI,Krystal and Saagar: Amazon Execs ADMIT Workers Treated As Collateral Damage On Bezos's Last Day,https://www.youtube.com/watch?v=V1tja6WW9NI,unknown
112,Gu7LmRaeQFU,"Saagar Enjeti: WH TERRIFIED, No Way Kamala Could Beat Trump",https://www.youtube.com/watch?v=Gu7LmRaeQFU,unknown
113,o2gLDfRF4yQ,Jordan Chariton EXPOSES Loopholes Which Led To Pandemic Eviction Crisis,https://www.youtube.com/watch?v=o2gLDfRF4yQ,unknown
114,YONCZcUWa8A,Krystal and Saagar: Are HUNDREDS More Florida Buildings Vulnerable To Collapse After Surfside?,https://www.youtube.com/watch?v=YONCZcUWa8A,unknown
115,yvdLyKFRLPI,ALEX KANTROWITZ: Are Social Media Platforms Biased Against Conservatives?,https://www.youtube.com/watch?v=yvdLyKFRLPI,unknown
116,0Or4cMG4Sls,Max Alvarez: Hard Lessons For The Left In NYC,https://www.youtube.com/watch?v=0Or4cMG4Sls,unknown
117,IYkh05F4LAQ,Krystal and Saagar: BOMBSHELL Report Supports Tucker Carlson Claim Of NSA Spying,https://www.youtube.com/watch?v=IYkh05F4LAQ,unknown
118,8FueNO_119w,Krystal and Saagar: PROOF Undercover Cops Present On January 6th,https://www.youtube.com/watch?v=8FueNO_119w,unknown
119,SQB8gwgd65s,Krystal and Saagar: SHOCKING Video Of Haiti Assassination Has American Accents. Here's What We Know,https://www.youtube.com/watch?v=SQB8gwgd65s,unknown
120,jmz_rARpDLE,Krystal Ball: Greatest Wealth Transfer IN HISTORY Happening Under Biden's Watch,https://www.youtube.com/watch?v=jmz_rARpDLE,unknown
121,p9DpndvxV6s,Saagar Enjeti: Pelosi CAUGHT Making Millions On Stocks Involving Government Contracts,https://www.youtube.com/watch?v=p9DpndvxV6s,unknown
122,U0CtMX9Uw5A,Krystal and Saagar: Trump's Social Media Lawsuit Is A PURE Grift. Here's The Receipts,https://www.youtube.com/watch?v=U0CtMX9Uw5A,unknown
123,lLC25UrJDas,Krystal and Saagar: Biden Admin's Latest PLOY To Extradite Julian Assange,https://www.youtube.com/watch?v=lLC25UrJDas,unknown
124,qiiYA5fnHHE,The SHOCKING History Of US Drug Laws Explained,https://www.youtube.com/watch?v=qiiYA5fnHHE,unknown
125,algQp0bT-Vc,Krystal and Saagar: Media MELTS DOWN Over Biden's Afghan Exit,https://www.youtube.com/watch?v=algQp0bT-Vc,unknown
126,4iaX3i7Fj0E,Saagar Enjeti: Avenatti Coverup Is Why NOBODY Should Ever Trust Media Again,https://www.youtube.com/watch?v=4iaX3i7Fj0E,unknown
127,NvYSNDCyx4A,Krystal and Saagar: Rent SKYROCKETS As Private Equity Giants Move In,https://www.youtube.com/watch?v=NvYSNDCyx4A,unknown
128,37W_BcmuvG0,Krystal and Saagar: Capitol Police Acquire WARTIME SURVEILLANCE MACHINES,https://www.youtube.com/watch?v=37W_BcmuvG0,unknown
129,evxtxIhNKpg,"Krystal and Saagar: Joe Biden Claims He's Taking On BIG BUSINESS, But There's A Big Catch",https://www.youtube.com/watch?v=evxtxIhNKpg,unknown
130,QxkEOE8eRFo,Jane Coaston: Are 'Populist' Republicans RETURNING To Reagan?,https://www.youtube.com/watch?v=QxkEOE8eRFo,unknown
131,Rc2ViXFiFZ4,Krystal Ball: SHOCKING Details Suggest Haiti Assassination Plot Hatched In US,https://www.youtube.com/watch?v=Rc2ViXFiFZ4,unknown
132,WsrRcdg-2ys,Krystal and Saagar: WH TRIES TO HIDE Hunter Biden's Six-Figure Art Buyers,https://www.youtube.com/watch?v=WsrRcdg-2ys,unknown
133,-IGRJ-K1ncI,David Sirota REVEALS Susan Rice's BLATANT Corruption While Workers Get Fleeced,https://www.youtube.com/watch?v=-IGRJ-K1ncI,unknown
134,a4fRUfepU6I,"Saagar Enjeti: If You Hate The Culture War, BLAME WHITE LIBERALS",https://www.youtube.com/watch?v=a4fRUfepU6I,unknown
135,6sxbs1AD0Ec,Krystal and Saagar: Oligarch Space Race REVEALS Danger Of Privatizing Public Goods,https://www.youtube.com/watch?v=6sxbs1AD0Ec,unknown
136,QzetyvqC1gg,Krystal and Saagar: Will Monthly Payments To Parents Change Politics Forever?,https://www.youtube.com/watch?v=QzetyvqC1gg,unknown
137,sVfB82GLbIQ,"Krystal and Saagar: Chaos ERUPTS In Cuba, South Africa, Ethiopia, Colombia, Lebanon",https://www.youtube.com/watch?v=sVfB82GLbIQ,unknown
138,qJnkJrqFBBA,"Krystal and Saagar: DEA, FBI Informants LINKED TO Haiti Assassination?!?!",https://www.youtube.com/watch?v=qJnkJrqFBBA,unknown
139,tqmTjf6uSm0,"Krystal and Saagar: Biden, DNC Want TO CENSOR Text Messages For 'Misinformation'",https://www.youtube.com/watch?v=tqmTjf6uSm0,unknown
140,qLcc_DfLOsk,"Krystal Ball: Media, GOP Elites DEMAND Regime Change In Cuba",https://www.youtube.com/watch?v=qLcc_DfLOsk,unknown
141,gJsQdOI8X5c,"How Will ""Wokeness"" Change US Foreign Policy?",https://www.youtube.com/watch?v=gJsQdOI8X5c,unknown
142,6CB40kCbAZg,Saagar Enjeti: New DETAILS Reveal 'Washington' Coverup To Protect Epstein From Jail Time,https://www.youtube.com/watch?v=6CB40kCbAZg,unknown
143,M8H42omOtWI,Krystal and Saagar: George W Bush TRASHES Biden Afghan Withdrawal. Why He Should Be IGNORED,https://www.youtube.com/watch?v=M8H42omOtWI,unknown
144,O1BqaHN1J6Y,"Zaid Jilani: Manchin Daughter Gets GOLDEN PARACHUTE, While WV Workers Get Screwed",https://www.youtube.com/watch?v=O1BqaHN1J6Y,unknown
145,Q20DBkMictw,Krystal and Saagar: DEBUNKING Inflation Myths,https://www.youtube.com/watch?v=Q20DBkMictw,unknown
146,rVleJjmVEM0,"Krystal and Saagar: GOOD, BAD, And UGLY Of Biden's $3.5 Trillion Infrastructure Plan",https://www.youtube.com/watch?v=rVleJjmVEM0,unknown
147,fl3Y6tHKI6U,Krystal and Saagar: FBI FAILURES Let Larry Nassar Molest DOZENS More Children,https://www.youtube.com/watch?v=fl3Y6tHKI6U,unknown
148,GtV9vtq3Ntk,"Krystal and Saagar: Miami Mayor Pushes Airstrikes, REGIME CHANGE In Cuba On Fox News",https://www.youtube.com/watch?v=GtV9vtq3Ntk,unknown
149,xaSRQHYxfsg,Krystal Ball: Did FBI HATCH PLOT To Kidnap Gretchen Whitmer?,https://www.youtube.com/watch?v=xaSRQHYxfsg,unknown
150,BcRXIoMimAc,Krystal and Saagar: Overdose Deaths SKYROCKET In Horrific Lockdown Cost,https://www.youtube.com/watch?v=BcRXIoMimAc,unknown
151,Zmkfl5SJfb8,Krystal and Saagar: Resistance Media COLLAPSING In Biden Era,https://www.youtube.com/watch?v=Zmkfl5SJfb8,unknown
152,aRVdUmD4AGo,Krystal and Saagar: Brian Stelter HUMILIATED LIVE On His Own Show,https://www.youtube.com/watch?v=aRVdUmD4AGo,unknown
153,I6aN5_Qu74o,Louis Rossmann: Fighting Against Lies About Right To Repair,https://www.youtube.com/watch?v=I6aN5_Qu74o,unknown
154,4ACNDoqlr_o,Krystal and Saagar: OUTRAGE After Biden Pushes Internet Death Penalty For 'Misinformation',https://www.youtube.com/watch?v=4ACNDoqlr_o,unknown
155,Fp57YlXj5NQ,Krystal and Saagar: SURPRISE! Caitlyn Jenner's Campaign Was A Reality Show The Whole Time,https://www.youtube.com/watch?v=Fp57YlXj5NQ,unknown
156,htNINAjMXVQ,Krystal Ball: Imagine Letting the WORLD BURN to Please the Senate Parliamentarian,https://www.youtube.com/watch?v=htNINAjMXVQ,unknown
157,nA1xcGlYx3Y,Krystal and Saagar: Are LOCKDOWNS Coming Back As Media Scaremongers On Delta Variant?,https://www.youtube.com/watch?v=nA1xcGlYx3Y,unknown
158,s0x6UNc3XfQ,"Saagar Enjeti: Gas, Food, Car Prices SKYROCKETING Revealing DOWNSIDES Of Globalization",https://www.youtube.com/watch?v=s0x6UNc3XfQ,unknown
159,yKQ5HXnVxyg,Krystal and Saagar: Fauci COVERS UP As WH Thinks Lab Leak Theory Could Be True,https://www.youtube.com/watch?v=yKQ5HXnVxyg,unknown
160,6twzXqokFds,Krystal and Saagar: Biden's BUMBLING Facebook 'War' Shows Vaccine Ineptitude,https://www.youtube.com/watch?v=6twzXqokFds,unknown
161,Oki2bH3r_CU,"Krystal and Saagar: POLLS Show NOBODY Believes In Kamala For President, Dem Brand Ruined",https://www.youtube.com/watch?v=Oki2bH3r_CU,unknown
162,kOkNaVKCAvw,Krystal and Saagar: Delta Panic CRASHES Stock Market. Are LOCKDOWNS Coming Back?,https://www.youtube.com/watch?v=kOkNaVKCAvw,unknown
163,QwvGDvccyb8,Krystal and Saagar: US-Led Group INSTALLS New Haitian Leader,https://www.youtube.com/watch?v=QwvGDvccyb8,unknown
164,TSgFOoKYNN8,Krystal Ball: EPIC Battle Between Cash And Culture War Remaking American Politics,https://www.youtube.com/watch?v=TSgFOoKYNN8,unknown
165,BFZhlnpqjUA,Saagar Enjeti: CNN's EMBARRASSING New Streaming Effort Is DOOMED To Fail. Welcome To The Free Market,https://www.youtube.com/watch?v=BFZhlnpqjUA,unknown
166,UizIs7tLFts,Michael Brendan Dougherty: Stop Being Condescending To The Vaccine Hesitant,https://www.youtube.com/watch?v=UizIs7tLFts,unknown
167,tZzcS-WFco4,Krystal and Saagar: Capitol Rioter SENTENCED TO 8 Months For Taking Selfie. Is That Fair?,https://www.youtube.com/watch?v=tZzcS-WFco4,unknown
168,NPtUNjZcKak,Briahna Joy Gray Dishes On Where Bernie Went Wrong,https://www.youtube.com/watch?v=NPtUNjZcKak,unknown
169,FO3xYVDs03Y,Saagar Enjeti: NPR's HITJOB On Shapiro Shows ASSAULT On Independent Voices,https://www.youtube.com/watch?v=FO3xYVDs03Y,unknown
170,I1PBcpYFIb4,"Krystal and Saagar: BOMBSHELL NSO Leak Shows MACRON, Others Spied On For Years",https://www.youtube.com/watch?v=I1PBcpYFIb4,unknown
